h3_10_id,ratio,hex
8a2f5a36e0f7fff,0.61111111111111116,"POLYGON((139.627114900272 35.6793955388247, 139.627154877809 35.6800791188689, 139.626507368429 35.6804637392252, 139.625819892237 35.680164777229, 139.625779927564 35.6794812023786, 139.626427426219 35.6790965843306, 139.627114900272 35.6793955388247))"
8a2f5a3456effff,0.61111111111111116,"POLYGON((139.626731359533 35.7072096231148, 139.626771348275 35.7078932418338, 139.626123598472 35.7082777642062, 139.625435870659 35.7079786655548, 139.625395894791 35.7072950520309, 139.626043633862 35.7069105319633, 139.626731359533 35.7072096231148))"
8a2f5a36e38ffff,0.61111111111111116,"POLYGON((139.621047798031 35.6787555646642, 139.621087716554 35.6794391196064, 139.620440231034 35.6798236949343, 139.619752837717 35.6795247130131, 139.619712932056 35.6788411632662, 139.620360406851 35.6784565902451, 139.621047798031 35.6787555646642))"
8a2f5a345577fff,0.61111111111111116,"POLYGON((139.639846387038 35.7022524440958, 139.6398865 35.7029361078841, 139.639238753744 35.7033207492808, 139.638550905256 35.7030217245807, 139.63851080517 35.7023380659844, 139.639158540697 35.7019534268962, 139.639846387038 35.7022524440958))"
8a2f5a34c6f7fff,0.61111111111111116,"POLYGON((139.587151160843 35.7179670835742, 139.587190772471 35.7186505599994, 139.586543048798 35.719034737445, 139.585855724242 35.7187354361715, 139.585816125481 35.7180519649513, 139.58646383841 35.7176677897995, 139.587151160843 35.7179670835742))"
8a2f5a341a1ffff,0.61111111111111116,"POLYGON((139.610707066147 35.7082337024614, 139.610746900426 35.7089172588174, 139.610099190089 35.7093016529537, 139.609411656208 35.7090024884334, 139.609371834799 35.7083189372765, 139.610019534401 35.7079345454408, 139.610707066147 35.7082337024614))"
8a2f5a345c07fff,0.61111111111111116,"POLYGON((139.64361235557 35.6978934292041, 139.643652502621 35.6985771016937, 139.643004782894 35.6989617872913, 139.642316926843 35.6986627980894, 139.642276792667 35.6979791307906, 139.642924501667 35.697594447503, 139.64361235557 35.6978934292041))"
8a2f5a341a2ffff,0.61111111111111116,"POLYGON((139.610587567814 35.7061830402541, 139.610627399841 35.7068665931796, 139.609979707683 35.7072509933994, 139.609292194232 35.7069518383926, 139.609252375074 35.706268290666, 139.609900056497 35.7058838927472, 139.610587567814 35.7061830402541))"
8a2f5a34152ffff,0.86111111111111116,"POLYGON((139.623324354521 35.7177200282691, 139.623364315937 35.7184036485301, 139.622716485076 35.7187881084329, 139.622028703536 35.718488945772, 139.621988754996 35.7178053307074, 139.62263657512 35.7174208731073, 139.623324354521 35.7177200282691))"
8a2f5a36e18ffff,1.2222222222222223,"POLYGON((139.630392403901 35.6781559218241, 139.63043241247 35.6788395131245, 139.62978490397 35.6792241632143, 139.629097397626 35.6789252196944, 139.629057401922 35.6782416335871, 139.629704899698 35.6778569858065, 139.630392403901 35.6781559218241))"
8a2f5a36e88ffff,1.2222222222222223,"POLYGON((139.632094758325 35.6729003674167, 139.632134780537 35.6735839578637, 139.631487312533 35.6739686391259, 139.630799833039 35.6736697276309, 139.63075982369 35.6729861423763, 139.631407280973 35.6726014634243, 139.632094758325 35.6729003674167))"
8a2f5a3458b7fff,0.85135135135135132,"POLYGON((139.640700537259 35.6939628676215, 139.640740654024 35.6946465228501, 139.640092977203 35.6950311992083, 139.639405194343 35.6947322180281, 139.639365090451 35.6940485679908, 139.640012756545 35.6936638939423, 139.640700537259 35.6939628676215))"
8a2f5a363227fff,0.39361702127659576,"POLYGON((139.643376890805 35.6824681862917, 139.643417027275 35.6831518355432, 139.642769442219 35.683536571961, 139.642081731415 35.6832376568155, 139.642041607815 35.6825540127541, 139.642689182148 35.6821692786481, 139.643376890805 35.6824681862917))"
8a2f5a36aae7fff,0.78723404255319152,"POLYGON((139.603446106255 35.6870864297763, 139.603485859025 35.6877699266317, 139.602838354333 35.6881543365374, 139.602151107603 35.6878552472859, 139.602111367694 35.6871717556303, 139.602758861655 35.6867873480263, 139.603446106255 35.6870864297763))"
8a2f5a340ab7fff,0.53246753246753242,"POLYGON((139.63728918014 35.7157978654844, 139.637329275645 35.7164815385774, 139.636681419397 35.7168661137663, 139.635993478377 35.716567013556, 139.635953395751 35.715883345656, 139.636601241266 35.7154987727734, 139.63728918014 35.7157978654844))"
8a2f5a34408ffff,0.60526315789473684,"POLYGON((139.657573269827 35.7072915090831, 139.657613557032 35.7079752506339, 139.656965713674 35.7083600127892, 139.656277593837 35.7080610310814, 139.656237319513 35.7073772947185, 139.656885152145 35.7069925348754, 139.657573269827 35.7072915090831))"
8a2f5a345d1ffff,0.60526315789473684,"POLYGON((139.645555488221 35.6967393282161, 139.645595653449 35.697423006772, 139.644947937899 35.697807711434, 139.644260067846 35.6975087352294, 139.644219915492 35.6968250618637, 139.644867620317 35.6964403595124, 139.645555488221 35.6967393282161))"
8a2f5a341ccffff,1.2105263157894737,"POLYGON((139.621868913894 35.7157544923577, 139.621908860175 35.7164381040001, 139.621261050787 35.7168225592977, 139.620573305854 35.7165234006504, 139.620533372448 35.7158397942046, 139.6211811711 35.7154553412096, 139.621868913894 35.7157544923577))"
8a2f5a368cc7fff,1.2105263157894737,"POLYGON((139.611345721658 35.6732028001906, 139.611385543401 35.6738863083896, 139.610738135384 35.6742708271675, 139.610050916352 35.6739718354412, 139.610011107468 35.6732883324396, 139.610658504758 35.6729038159669, 139.611345721658 35.6732028001906))"
8a2f5a36e35ffff,0.82010582010582012,"POLYGON((139.617531190175 35.6758936063253, 139.617571073161 35.6765771430955, 139.616923623104 35.6769617008244, 139.616236300785 35.6766627194766, 139.616196430659 35.6759791879024, 139.616843869991 35.67559463248, 139.617531190175 35.6758936063253))"
8a2f5a3459b7fff,0.61224489795918369,"POLYGON((139.643251066152 35.6917404283941, 139.643291206395 35.6924240905621, 139.642643541198 35.6928087943575, 139.641955746483 35.6925098336743, 139.641915619113 35.6918261766969, 139.642563273585 35.691441475212, 139.643251066152 35.6917404283941))"
8a2f5a34c997fff,0.70307167235494883,"POLYGON((139.601003191249 35.7026783784559, 139.601042928708 35.7033618881171, 139.600395295968 35.7037462257176, 139.599707936506 35.7034470513578, 139.599668211913 35.7027635468976, 139.600315833917 35.7023792115962, 139.601003191249 35.7026783784559))"
8a2f5a36bd07fff,0.67525773195876293,"POLYGON((139.59859593073 35.6843093598525, 139.598635635124 35.6849928333345, 139.597988169218 35.6853772149791, 139.59730100965 35.685078120841, 139.597261318115 35.6843946525599, 139.59790877329 35.684010273216, 139.59859593073 35.6843093598525))"
8a2f5a343b5ffff,0.87341772151898733,"POLYGON((139.615789708734 35.7264347443346, 139.615829601917 35.7271183470824, 139.615181718046 35.7275027184957, 139.614493951732 35.7272034848615, 139.614454071425 35.7265198873123, 139.615101944556 35.7261355181987, 139.615789708734 35.7264347443346))"
8a2f5a36a197fff,0.63793103448275867,"POLYGON((139.614603032383 35.6946057782913, 139.614642897059 35.6952893305115, 139.613995293348 35.6956738015611, 139.613307835691 35.6953747180871, 139.61326798388 35.6946911710644, 139.613915576861 35.6943067023181, 139.614603032383 35.6946057782913))"
8a2f5a344a27fff,0.63793103448275867,"POLYGON((139.65356933245 35.6962245864412, 139.653609574937 35.6969082961322, 139.652961839752 35.6972930649208, 139.652273872805 35.6969941217058, 139.652233643196 35.6963104172031, 139.652881367656 35.6959256507271, 139.65356933245 35.6962245864412))"
8a2f5a341167fff,0.88793103448275867,"POLYGON((139.616167845619 35.7099433363544, 139.616207733635 35.710626916932, 139.615559991952 35.7110113477288, 139.614872372987 35.7107121956462, 139.614832497843 35.7100286202664, 139.615480228791 35.7096441917714, 139.616167845619 35.7099433363544))"
8a2f5a341d67fff,1.2758620689655173,"POLYGON((139.625515824656 35.7093458960321, 139.625555802784 35.7100295129852, 139.624908038084 35.7104140185916, 139.62422030599 35.7101149049407, 139.624180340736 35.7094312931831, 139.624828094702 35.7090467898809, 139.625515824656 35.7093458960321))"
8a2f5a36e2c7fff,0.4576271186440678,"POLYGON((139.616435662682 35.6800803946257, 139.616475537314 35.6807639331098, 139.615828054213 35.6811484680257, 139.615140707207 35.6808494621519, 139.615100845436 35.6801659288642, 139.61574831781 35.6797813962539, 139.616435662682 35.6800803946257))"
8a2f5a3602dffff,0.70274914089347074,"POLYGON((139.657462205226 35.6712675707401, 139.657502471903 35.6719512597831, 139.656854941719 35.6723361439897, 139.656167155574 35.6720373368368, 139.656126901766 35.6713536529802, 139.656774421234 35.6709687710901, 139.657462205226 35.6712675707401))"
8a2f5a36a8e7fff,0.45901639344262296,"POLYGON((139.612789820709 35.6864886963184, 139.612829663512 35.6871722295636, 139.612182135774 35.6875567142286, 139.611494775963 35.6872576633444, 139.611454946023 35.6865741352969, 139.612102463032 35.6861896529358, 139.612789820709 35.6864886963184))"
8a2f5a36e4effff,0.91803278688524592,"POLYGON((139.6301449605 35.6853765185201, 139.63018497055 35.6860601193048, 139.6295374001 35.6864447428291, 139.628849830327 35.6861457632604, 139.628809833144 35.6854621676692, 139.629457392868 35.6850775464531, 139.6301449605 35.6853765185201))"
8a2f5a36a797fff,0.90322580645161288,"POLYGON((139.610348591411 35.7020817467282, 139.610388418935 35.7027652927878, 139.609740763131 35.7031497051715, 139.609053290537 35.702850569194, 139.60901347588 35.7021670283332, 139.60966112095 35.701782618251, 139.610348591411 35.7020817467282))"
8a2f5a36a32ffff,0.90322580645161288,"POLYGON((139.602957598966 35.6902048279206, 139.602997348674 35.6908883273453, 139.602349818377 35.6912727227957, 139.601662549103 35.6909736165202, 139.601622812256 35.6902901222955, 139.602270331821 35.6899057291462, 139.602957598966 35.6902048279206))"
8a2f5a343977fff,0.90322580645161288,"POLYGON((139.627083408916 35.7246849073574, 139.62712341044 35.7253685525727, 139.626475507707 35.7257530179035, 139.625787614187 35.7254538357165, 139.625747625543 35.7247701956971, 139.626395517538 35.7243857326688, 139.627083408916 35.7246849073574))"
8a2f5a36a70ffff,0.90410958904109584,"POLYGON((139.607439584811 35.6981511038511, 139.607479382102 35.6988346326401, 139.606831769234 35.6992190358185, 139.60614436981 35.6989199079066, 139.606104585384 35.6982363843169, 139.606752187518 35.6978519834397, 139.607439584811 35.6981511038511))"
8a2f5a344baffff,0.6572847682119205,"POLYGON((139.655633295728 35.697121386585, 139.655673558669 35.6978051057774, 139.655025809489 35.6981898875673, 139.654337808094 35.6978909478517, 139.654297558031 35.6972072338473, 139.654945296486 35.6968224543703, 139.655633295728 35.697121386585))"
8a2f5a36382ffff,0.65333333333333332,"POLYGON((139.655640376461 35.674473262799, 139.655680627246 35.6751569492506, 139.65503307471 35.6755418083567, 139.654345282107 35.6752429786954, 139.654305044193 35.6745592974307, 139.654952586011 35.6741744406404, 139.655640376461 35.674473262799))"
8a2f5a368d8ffff,0.72955974842767291,"POLYGON((139.615957225669 35.671878022663, 139.61599709129 35.6725615473203, 139.615349680846 35.6729461065013, 139.614662415505 35.6726471387185, 139.614622562743 35.6719636192573, 139.615269962463 35.6715790623829, 139.615957225669 35.671878022663))"
8a2f5a343a0ffff,0.9550561797752809,"POLYGON((139.61590939054 35.7284855559914, 139.61594928598 35.7291691621524, 139.615301383919 35.7295535274743, 139.61461359716 35.7292542843358, 139.614573714599 35.7285706833734, 139.615221605919 35.728186320351, 139.61590939054 35.7284855559914))"
8a2f5a34c4d7fff,0.59090909090909094,"POLYGON((139.595888908605 35.7184402264004, 139.595928604997 35.7191237383607, 139.595280850762 35.7195079822124, 139.594593410876 35.7192087118077, 139.594553727353 35.7185252050502, 139.595201470847 35.7181409634945, 139.595888908605 35.7184402264004))"
8a2f5a34c487fff,0.59090909090909094,"POLYGON((139.598559329522 35.7182702205942, 139.598599051654 35.7189537429595, 139.597951290817 35.7193380081831, 139.59726381859 35.7190387487449, 139.597224109328 35.7183552315819, 139.597871859423 35.7179709686548, 139.598559329522 35.7182702205942))"
8a2f5a34525ffff,0.59090909090909094,"POLYGON((139.620910428935 35.6993481557152, 139.620950357155 35.7000317399179, 139.620302693209 35.700416243854, 139.619615111774 35.7001171612831, 139.619575196424 35.6994335822767, 139.620222849639 35.6990490806448, 139.620910428935 35.6993481557152))"
8a2f5a341317fff,0.59090909090909094,"POLYGON((139.610338175164 35.7134030029172, 139.610378008637 35.7140865652418, 139.609730254495 35.7144709388222, 139.609042677618 35.7141717477779, 139.609002857016 35.7134881906525, 139.609650600421 35.7131038193721, 139.610338175164 35.7134030029172))"
8a2f5a36848ffff,0.84090909090909094,"POLYGON((139.609154114508 35.6815758982284, 139.60919391953 35.6822594098544, 139.608546445438 35.6826438830003, 139.607859177052 35.6823448422166, 139.60781938489 35.6816613357888, 139.608466848253 35.6812768649466, 139.609154114508 35.6815758982284))"
8a2f5a345ad7fff,0.84090909090909094,"POLYGON((139.627346943505 35.6948191432977, 139.627386931556 35.6955027465988, 139.626739287535 35.695887316105, 139.626051666192 35.6955882800037, 139.626011691011 35.6949046818971, 139.626659324303 35.6945201146973, 139.627346943505 35.6948191432977))"
8a2f5a36348ffff,0.84090909090909094,"POLYGON((139.656727413865 35.6929332009315, 139.65676768513 35.6936169184311, 139.656119969039 35.6940017230324, 139.655431992405 35.6937028078204, 139.655391734016 35.6930190955083, 139.656039439385 35.6926342932207, 139.656727413865 35.6929332009315))"
8a2f5a341b6ffff,0.76106194690265483,"POLYGON((139.609740763131 35.7031497051715, 139.609780585347 35.7038332503488, 139.609132922101 35.7042176543498, 139.608445447374 35.7039185108723, 139.608405638026 35.7032349708939, 139.609053290537 35.702850569194, 139.609740763131 35.7031497051715))"
8a2f5a34e8b7fff,0.85148514851485146,"POLYGON((139.604985789241 35.725064758489, 139.605025577165 35.7257483162248, 139.604377737838 35.7261326082144, 139.60369012133 35.7258333401709, 139.60365034628 35.7251497876361, 139.604298174865 35.7247654979437, 139.604985789241 35.725064758489))"
8a2f5a341417fff,0.82978723404255317,"POLYGON((139.622228457528 35.7219070381958, 139.622268410586 35.7225906600995, 139.62162054664 35.7229750971419, 139.620932740375 35.7226759099787, 139.620892800195 35.7219922932719, 139.621540653403 35.7216078585314, 139.622228457528 35.7219070381958))"
8a2f5a3410b7fff,0.47826086956521741,"POLYGON((139.618589968174 35.7169931150409, 139.618629883395 35.7176767154022, 139.617982073137 35.718061140936, 139.617294358394 35.7177619638069, 139.617254456047 35.7170783686432, 139.617902255569 35.7166939454109, 139.618589968174 35.7169931150409))"
8a2f5a36ab9ffff,0.95652173913043481,"POLYGON((139.608177541333 35.6878129350425, 139.608217340242 35.6884964518183, 139.607569814938 35.6888808960654, 139.606882501457 35.6885818212339, 139.606842715411 35.6878983096567, 139.607490229983 35.6875138677123, 139.608177541333 35.6878129350425))"
8a2f5a34175ffff,0.95652173913043481,"POLYGON((139.610696703445 35.7195551049212, 139.610736543675 35.7202386775135, 139.610088734982 35.72062303283, 139.6094010968 35.7203238132549, 139.609361269445 35.7196402458621, 139.610009067398 35.7192558928449, 139.610696703445 35.7195551049212))"
8a2f5a36bc9ffff,1.4130434782608696,"POLYGON((139.596283859954 35.6906311382095, 139.596323545358 35.6913146116307, 139.595676031545 35.6916989536829, 139.594988843061 35.6913998200144, 139.594949170517 35.6907163517947, 139.595596673596 35.6903320120419, 139.596283859954 35.6906311382095))"
8a2f5a36a057fff,0.56428571428571428,"POLYGON((139.607808587794 35.6929820086876, 139.607848385894 35.6936655314756, 139.607200816812 35.6940499551919, 139.606513460361 35.6937508538183, 139.606473675125 35.6930673362293, 139.607121233476 35.6926829148149, 139.607808587794 35.6929820086876))"
8a2f5a3440dffff,0.76271186440677963,"POLYGON((139.654901388621 35.7074630641598, 139.654941650064 35.7081467953345, 139.654293813245 35.7085315361071, 139.653605725713 35.7082325433936, 139.653565477152 35.7075488174075, 139.654213303243 35.7071640789463, 139.654901388621 35.7074630641598))"
8a2f5a36ad4ffff,0.76271186440677963,"POLYGON((139.617641536341 35.6892655231079, 139.617681427547 35.6899490797122, 139.617033861044 35.6903335926525, 139.616346414063 35.6900345466837, 139.616306535722 35.6893509952759, 139.616954091496 35.6889664846404, 139.617641536341 35.6892655231079))"
8a2f5a34eb37fff,0.51351351351351349,"POLYGON((139.597343239359 35.7204057864914, 139.597382950866 35.7210893070746, 139.596735175147 35.7214735555182, 139.596047698663 35.7211742810825, 139.596008000026 35.720490765702, 139.596655765003 35.7201065195545, 139.597343239359 35.7204057864914))"
8a2f5a36e557fff,0.68148148148148147,"POLYGON((139.63330268324 35.682086077175, 139.633342722064 35.6827696857668, 139.632695170669 35.6831543450939, 139.632007591174 35.6828553935197, 139.631967565216 35.6821717901205, 139.632615105887 35.6817871331028, 139.63330268324 35.682086077175))"
8a2f5a36bdb7fff,0.84365781710914456,"POLYGON((139.600776648584 35.6872570653262, 139.600816375633 35.6879405517817, 139.600168877532 35.688324940329, 139.599481663114 35.6880258401198, 139.599441948925 35.6873423588647, 139.600089436294 35.6869579726184, 139.600776648584 35.6872570653262))"
8a2f5a345d0ffff,0.64935064935064934,"POLYGON((139.644827462661 35.6957566852711, 139.644867620317 35.6964403595124, 139.644219915492 35.6968250618637, 139.643532063738 35.6965260876634, 139.643491918956 35.6958424186126, 139.644139613055 35.6954577185717, 139.644827462661 35.6957566852711))"
8a2f5a36145ffff,0.56,"POLYGON((139.647267145889 35.6688363818799, 139.647307312647 35.6695200268254, 139.646659834226 35.6699048399947, 139.645972199765 35.6696060059039, 139.645932045872 35.668922366147, 139.646579513575 35.6685375552922, 139.647267145889 35.6688363818799))"
8a2f5a345af7fff,1.12,"POLYGON((139.627954586724 35.693750961236, 139.62799458008 35.6944345654137, 139.627346943505 35.6948191432977, 139.626659324303 35.6945201146973, 139.626619343816 35.6938365157139, 139.627266969663 35.6934519401366, 139.627954586724 35.693750961236))"
8a2f5a36aaaffff,0.63461538461538458,"POLYGON((139.605507908936 35.6879836681102, 139.605547682121 35.6886671744883, 139.604900163404 35.6890515973754, 139.604212882233 35.6887525115823, 139.60417312191 35.6880690104036, 139.604820629896 35.6876845898185, 139.605507908936 35.6879836681102))"
8a2f5a345567fff,0.63461538461538458,"POLYGON((139.639118435307 35.7012697674212, 139.639158540697 35.7019534268962, 139.63851080517 35.7023380659844, 139.637822974982 35.7020390432891, 139.637782882467 35.7013553890061, 139.638430607265 35.7009707522264, 139.639118435307 35.7012697674212))"
8a2f5a36b4b7fff,0.75961538461538458,"POLYGON((139.593971464597 35.6969527576962, 139.594011131006 35.6976362310392, 139.593363569281 35.6980205334849, 139.592676351882 35.6977213602894, 139.592636698335 35.6970378921488, 139.593284249324 35.6966535920013, 139.593971464597 35.6969527576962))"
8a2f5a34199ffff,0.88461538461538458,"POLYGON((139.623452669255 35.7084485740949, 139.623492626942 35.7091321815402, 139.622844876263 35.7095166741552, 139.622157178629 35.7092175570211, 139.622117233814 35.7085339547719, 139.622764973761 35.7081494644606, 139.623452669255 35.7084485740949))"
8a2f5a34c957fff,0.57407407407407407,"POLYGON((139.596760134147 35.6988328949954, 139.596799828524 35.6995163821809, 139.596152242027 35.6999006999041, 139.595464971889 35.6996015281432, 139.595425290376 35.6989180461597, 139.596072866137 35.698533730735, 139.596760134147 35.6988328949954))"
8a2f5a36ab87fff,0.82407407407407407,"POLYGON((139.608785254983 35.6867449647667, 139.608825059198 35.6874284824182, 139.608177541333 35.6878129350425, 139.607490229983 35.6875138677123, 139.60745043863 35.6868303552594, 139.608097945765 35.686445904938, 139.608785254983 35.6867449647667))"
8a2f5a36b427fff,1.1481481481481481,"POLYGON((139.592398792734 35.6929371073879, 139.592438441801 35.6936205686467, 139.591790919717 35.6940048725796, 139.591103759303 35.6937057129553, 139.591064123096 35.6930222568991, 139.591711634445 35.6926379552645, 139.592398792734 35.6929371073879))"
8a2f5a34426ffff,0.84146341463414631,"POLYGON((139.644581313913 35.7029781634007, 139.644621473077 35.703661847075, 139.643973706263 35.7040465228455, 139.643285791014 35.7037475126321, 139.643245644727 35.7030638341487, 139.643893400813 35.7026791606877, 139.644581313913 35.7029781634007))"
8a2f5a343a27fff,0.74407582938388628,"POLYGON((139.617853070217 35.7273324157706, 139.617892983846 35.7280160280225, 139.617245085943 35.7284004124264, 139.616557285152 35.7281011822783, 139.616517384401 35.7274175752246, 139.617165271564 35.7270331931207, 139.617853070217 35.7273324157706))"
8a2f5a34e80ffff,0.37931034482758619,"POLYGON((139.601468326791 35.7222013638229, 139.601508079158 35.7228849034307, 139.600860275356 35.7232691778411, 139.600172729927 35.7229699103468, 139.600132990432 35.7222863759407, 139.600780783492 35.7219021038271, 139.601468326791 35.7222013638229))"
8a2f5a361677fff,0.75862068965517238,"POLYGON((139.639864193412 35.668283672786, 139.639904288279 35.6689672874586, 139.639256836941 35.6693520449128, 139.638569301456 35.6690531853818, 139.638529219452 35.6683695758997, 139.639176660071 35.6679848207582, 139.639864193412 35.668283672786))"
8a2f5a363727fff,0.75862068965517238,"POLYGON((139.651022867219 35.6871234630411, 139.651063080159 35.6878071494557, 139.650415431674 35.6881919294898, 139.64972758097 35.687893020796, 139.649687380902 35.6872093395699, 139.650335018666 35.686824561849, 139.651022867219 35.6871234630411))"
8a2f5a36e1b7fff,0.75862068965517238,"POLYGON((139.633062466133 35.6779844497924, 139.633102500432 35.678668051478, 139.632454985373 35.6790527229297, 139.631767446739 35.678753790386, 139.631727425305 35.6780701938928, 139.632374929641 35.6776855247509, 139.633062466133 35.6779844497924))"
8a2f5a36a14ffff,0.75862068965517238,"POLYGON((139.608296940308 35.6898634888163, 139.608336741466 35.6905470090381, 139.607689197993 35.6909314472098, 139.607001864094 35.6906323628574, 139.606962075799 35.6899488478344, 139.60760960854 35.689564411965, 139.608296940308 35.6898634888163))"
8a2f5a345037fff,1.0172413793103448,"POLYGON((139.635599269571 35.6984073959905, 139.635639339376 35.6990910373305, 139.634991639314 35.6994756588071, 139.634303880175 35.6991766366357, 139.634263823242 35.6984930004884, 139.634911512576 35.6981083813197, 139.635599269571 35.6984073959905))"
8a2f5a363c5ffff,0.90048543689320393,"POLYGON((139.657458942063 35.682591587666, 139.657499214822 35.6832752931209, 139.656851586338 35.6836601386976, 139.656163695814 35.6833612765042, 139.656123435929 35.6826775762362, 139.656771053693 35.6822927329746, 139.657458942063 35.682591587666))"
8a2f5a341927fff,0.9662921348314607,"POLYGON((139.623820687336 35.7032788388177, 139.623860645813 35.7039624402824, 139.62321293894 35.7043469534363, 139.622525284321 35.7040478628208, 139.622485338716 35.7033642665518, 139.623133034857 35.7029797557025, 139.623820687336 35.7032788388177))"
8a2f5a345337fff,0.93548387096774188,"POLYGON((139.62880222046 35.6967844174502, 139.628842223643 35.6974680293853, 139.628194558163 35.6978526035045, 139.627506900231 35.6975535633821, 139.627466909919 35.6968699566411, 139.628114564669 35.6964853848284, 139.62880222046 35.6967844174502))"
8a2f5a341237fff,0.74766355140186913,"POLYGON((139.608394926769 35.7145561106718, 139.608434742061 35.7152396669097, 139.607786983768 35.7156240214166, 139.607099420924 35.7153248173862, 139.607059618504 35.7146412663481, 139.607707366057 35.7142569141405, 139.608394926769 35.7145561106718))"
8a2f5a368c17fff,0.71666666666666667,"POLYGON((139.614622562743 35.6719636192573, 139.614662415505 35.6726471387185, 139.614015008349 35.6730316872221, 139.613327759155 35.6727327139585, 139.61328791925 35.6720491996939, 139.613935315682 35.6716646534964, 139.614622562743 35.6719636192573))"
8a2f5a36a207fff,0.96666666666666667,"POLYGON((139.601134218964 35.693408484774, 139.601173952748 35.6940919815637, 139.600526400139 35.6944763518752, 139.599839124479 35.6941772230968, 139.599799403557 35.6934937315078, 139.600446945432 35.6931093634965, 139.601134218964 35.693408484774))"
8a2f5a341c5ffff,0.96666666666666667,"POLYGON((139.621749079567 35.7137036642779, 139.62178902359 35.7143872724965, 139.621141232385 35.7147717338772, 139.620453507894 35.7144725847367, 139.620413576745 35.7137889817148, 139.621061357214 35.7134045226368, 139.621749079567 35.7137036642779))"
8a2f5a341267fff,0.96666666666666667,"POLYGON((139.60426973482 35.7127609141205, 139.604309509249 35.7134444513331, 139.603661779025 35.7138287798698, 139.60297428511 35.7135295688952, 139.60293452355 35.7128460368832, 139.603582243036 35.7124617106451, 139.60426973482 35.7127609141205))"
8a2f5a3606d7fff,0.96666666666666667,"POLYGON((139.663894757001 35.6780590379018, 139.663935089572 35.6787427623809, 139.663287481104 35.6791276734903, 139.662599550782 35.6788288578032, 139.662559231084 35.6781451385093, 139.663206828835 35.6777602297173, 139.663894757001 35.6780590379018))"
8a2f5a36e897fff,1.9333333333333333,"POLYGON((139.634157259237 35.673797072449, 139.634197301875 35.6744806724135, 139.633549819871 35.6748653666662, 139.632862305949 35.6745664586438, 139.632822276174 35.6738828638713, 139.633469747457 35.6734981719292, 139.634157259237 35.673797072449))"
8a2f5a3686dffff,1.9333333333333333,"POLYGON((139.597142247995 35.6823442546174, 139.597181937288 35.6830277194479, 139.596534492845 35.6834120964911, 139.59584736984 35.6831130064031, 139.595807693405 35.6824295467737, 139.596455127117 35.6820451720312, 139.597142247995 35.6823442546174))"
8a2f5a363787fff,1.0153846153846153,"POLYGON((139.651264156227 35.6912255987585, 139.651304373714 35.6919092920636, 139.650656688878 35.6922940599766, 139.64996879728 35.6919951322719, 139.649928592668 35.6913114441556, 139.65057626678 35.6909266785552, 139.651264156227 35.6912255987585))"
8a2f5a361667fff,0.7195652173913043,"POLYGON((139.639136572768 35.6673012104125, 139.639176660071 35.6679848207582, 139.638529219452 35.6683695758997, 139.63784170225 35.6680707183829, 139.63780162781 35.6673871132278, 139.63844905771 35.6670023603989, 139.639136572768 35.6673012104125))"
8a2f5a34c54ffff,0.87234042553191493,"POLYGON((139.595531674731 35.7122886700996, 139.595571364392 35.7129721717891, 139.5949236647 35.7133564339184, 139.594236286087 35.7130571920616, 139.594196609293 35.7123736955748, 139.594844298245 35.7119894357421, 139.595531674731 35.7122886700996))"
8a2f5a36a5affff,0.74459724950884087,"POLYGON((139.618239983357 35.6995189926659, 139.618279885839 35.7002025664758, 139.617632228468 35.700587049043, 139.616944679348 35.7002879554966, 139.616904789735 35.6996043868835, 139.617552436374 35.69921990662, 139.618239983357 35.6995189926659))"
8a2f5a3416a7fff,1.1212121212121211,"POLYGON((139.613606836965 35.7234862895457, 139.613646707451 35.7241698793726, 139.6129988558 35.724554243887, 139.612311144404 35.7242550162749, 139.612271286794 35.723571431647, 139.612919127704 35.7231870694321, 139.613606836965 35.7234862895457))"
8a2f5a345707fff,0.99212598425196852,"POLYGON((139.632560990753 35.7037486174995, 139.632601034036 35.7044322544452, 139.631953296728 35.7048168340242, 139.631265526869 35.7045177743508, 139.631225496461 35.7038341425988, 139.631873223038 35.7034495653264, 139.632560990753 35.7037486174995))"
8a2f5a343847fff,0.88652482269503541,"POLYGON((139.623196008071 35.7269916161129, 139.623235973216 35.7276752491541, 139.622588062155 35.7280596763229, 139.621900196687 35.7277604681492, 139.621860244421 35.7270768403049, 139.622508144744 35.7266924154374, 139.623196008071 35.7269916161129))"
8a2f5a361757fff,0.67339667458432306,"POLYGON((139.641806520922 35.6671293562771, 139.641846633952 35.6678129770029, 139.641199186785 35.6681977535035, 139.640511637305 35.667898906965, 139.640471537139 35.6672152914292, 139.641118973588 35.6668305172418, 139.641806520922 35.6671293562771))"
8a2f5a340a87fff,0.900990099009901,"POLYGON((139.635953395751 35.715883345656, 139.635993478377 35.716567013556, 139.63534562541 35.7169515780541, 139.63465770055 35.7166524723465, 139.634617630804 35.7159688096399, 139.635265473038 35.7155842474476, 139.635953395751 35.715883345656))"
8a2f5a363267fff,0.26470588235294118,"POLYGON((139.639978564713 35.6816572698615, 139.640018667876 35.6823409044113, 139.639371100093 35.6827256171511, 139.638683439869 35.68242669303, 139.638643349574 35.6817430636711, 139.639290906635 35.6813583532424, 139.639978564713 35.6816572698615))"
